request_time,write,response_time
1772832449267,false,1772832449276
1772832449318,true,1772832449327
1772832449368,false,1772832449378
1772832449418,true,1772832449427
1772832449468,false,1772832449478
1772832449517,true,1772832449527
1772832449568,false,1772832449577
1772832449618,true,1772832449628
1772832449668,true,1772832449678
1772832449718,true,1772832449728
1772832449768,true,1772832449777
1772832449818,false,1772832449827
1772832449868,false,1772832449877
1772832449918,true,1772832449927
1772832449968,false,1772832449978
1772832450018,false,1772832450027
1772832450067,true,1772832450077
1772832450118,true,1772832450128
1772832450168,true,1772832450178
1772832450218,false,1772832450226
1772832450268,false,1772832450278
1772832450318,false,1772832450328
1772832450367,false,1772832450377
1772832450418,false,1772832450427
1772832450468,true,1772832450477
1772832450519,false,1772832450528
1772832450569,false,1772832450578
1772832450617,true,1772832450627
1772832450668,true,1772832450677
1772832450717,false,1772832450729
1772832450768,true,1772832450777
1772832450818,false,1772832450827
1772832450868,true,1772832450878
1772832450919,true,1772832450929
1772832450968,false,1772832450979
1772832451018,false,1772832451028
1772832451067,false,1772832451077
1772832451118,true,1772832451128
1772832451167,true,1772832451178
1772832451218,false,1772832451228
1772832451268,true,1772832451278
1772832451318,true,1772832451328
1772832451367,true,1772832451377
1772832451418,true,1772832451427
1772832451469,true,1772832451478
1772832451518,true,1772832451528
1772832451568,true,1772832451578
1772832451618,false,1772832451628
1772832451668,false,1772832451678
1772832451718,true,1772832451727
1772832451767,true,1772832451777
1772832451817,true,1772832451827
1772832451868,true,1772832451876
1772832451918,false,1772832451926
1772832451967,true,1772832451977
1772832452018,true,1772832452027
1772832452068,true,1772832452077
1772832452118,true,1772832452127
1772832452168,true,1772832452177
1772832452217,false,1772832452227
1772832452267,true,1772832452277
1772832452318,false,1772832452327
1772832452368,true,1772832452378
1772832452418,true,1772832452427
1772832452469,false,1772832452478
1772832452518,false,1772832452526
1772832452568,true,1772832452576
1772832452618,true,1772832452626
1772832452667,true,1772832452677
1772832452718,true,1772832452726
1772832452767,true,1772832452777
1772832452819,true,1772832452827
1772832452867,false,1772832452877
1772832452918,false,1772832452928
1772832452968,true,1772832452977
1772832453018,false,1772832453028
1772832453068,true,1772832453078
1772832453117,false,1772832453128
1772832453168,true,1772832453177
1772832453218,true,1772832453227
1772832453267,true,1772832453277
1772832453319,true,1772832453327
1772832453368,true,1772832453377
1772832453417,true,1772832453426
1772832453469,true,1772832453478
1772832453518,false,1772832453528
1772832453568,false,1772832453577
1772832453618,false,1772832453627
1772832453668,false,1772832453677
1772832453718,false,1772832453728
1772832453767,true,1772832453779
1772832453817,true,1772832453828
1772832453868,true,1772832453877
1772832453918,false,1772832453926
1772832453968,false,1772832453977
1772832454018,true,1772832454027
1772832454068,true,1772832454078
1772832454118,false,1772832454127
1772832454168,true,1772832454177
1772832454218,false,1772832454226
1772832454268,true,1772832454277
1772832454318,false,1772832454327
1772832454368,false,1772832454377
1772832454418,false,1772832454428
1772832454469,true,1772832454477
1772832454518,true,1772832454528
1772832454568,true,1772832454577
1772832454618,true,1772832454627
1772832454668,true,1772832454677
1772832454718,true,1772832454727
1772832454768,false,1772832454777
1772832454818,true,1772832454827
1772832454868,true,1772832454877
1772832454917,false,1772832454928
1772832454967,true,1772832454977
1772832455018,true,1772832455026
1772832455068,false,1772832455077
1772832455118,false,1772832455128
1772832455168,true,1772832455177
1772832455218,true,1772832455228
1772832455267,false,1772832455278
1772832455318,false,1772832455327
1772832455368,false,1772832455378
1772832455417,true,1772832455426
1772832455468,true,1772832455477
1772832455518,false,1772832455526
1772832455568,false,1772832455578
1772832455618,true,1772832455627
1772832455668,true,1772832455677
1772832455718,true,1772832455727
1772832455768,false,1772832455778
1772832455818,true,1772832455827
1772832455867,false,1772832455877
1772832455918,false,1772832455926
1772832455968,false,1772832455978
1772832456018,false,1772832456027
1772832456068,false,1772832456077
1772832456118,true,1772832456127
1772832456168,false,1772832456177
1772832456218,true,1772832456227
1772832456268,true,1772832456277
1772832456317,true,1772832456327
1772832456368,true,1772832456377
1772832456418,true,1772832456427
1772832456468,false,1772832456478
1772832456518,true,1772832456527
1772832456568,true,1772832456577
1772832456618,true,1772832456626
1772832456667,true,1772832456678
1772832456718,true,1772832456726
1772832456768,false,1772832456777
1772832456818,true,1772832456828
1772832456868,true,1772832456878
1772832456918,false,1772832456928
1772832456968,false,1772832456978
1772832457017,false,1772832457027
1772832457068,true,1772832457076
1772832457118,false,1772832457127
1772832457168,true,1772832457177
1772832457218,false,1772832457226
1772832457267,false,1772832457277
1772832457318,true,1772832457327
1772832457368,false,1772832457378
1772832457418,false,1772832457427
1772832457468,false,1772832457478
1772832457518,false,1772832457527
1772832457568,false,1772832457578
1772832457618,false,1772832457627
1772832457667,true,1772832457677
1772832457718,true,1772832457727
1772832457767,false,1772832457777
1772832457817,false,1772832457827
1772832457868,true,1772832457877
1772832457917,true,1772832457927
1772832457967,true,1772832457976
1772832458018,false,1772832458027
1772832458068,false,1772832458078
1772832458118,false,1772832458128
1772832458167,false,1772832458177
1772832458218,false,1772832458227
1772832458268,false,1772832458278
1772832458318,true,1772832458328
1772832458368,false,1772832458377
1772832458418,true,1772832458428
1772832458468,true,1772832458476
1772832458518,true,1772832458527
1772832458568,false,1772832458577
1772832458617,true,1772832458627
1772832458668,false,1772832458677
1772832458717,true,1772832458727
1772832458768,true,1772832458778
1772832458818,true,1772832458828
1772832458867,true,1772832458878
1772832458917,false,1772832458927
1772832458968,false,1772832458977
1772832459018,true,1772832459027
1772832459067,false,1772832459078
1772832459118,false,1772832459127
1772832459168,true,1772832459177
1772832459218,false,1772832459227
1772832459268,true,1772832459277
1772832459318,true,1772832459327
1772832459368,true,1772832459378
1772832459417,true,1772832459427
1772832459468,true,1772832459477
1772832459518,true,1772832459528
1772832459568,false,1772832459578
1772832459618,true,1772832459626
1772832459668,false,1772832459677
1772832459718,true,1772832459728
1772832459768,true,1772832459777
1772832459818,false,1772832459826
1772832459868,true,1772832459877
1772832459918,true,1772832459928
1772832459968,false,1772832459977
1772832460018,true,1772832460027
1772832460068,false,1772832460077
1772832460118,false,1772832460128
1772832460167,true,1772832460177
1772832460217,false,1772832460227
1772832460268,true,1772832460277
1772832460317,true,1772832460327
1772832460368,true,1772832460376
1772832460417,false,1772832460426
1772832460468,true,1772832460477
1772832460518,false,1772832460527
1772832460568,false,1772832460577
1772832460618,false,1772832460627
1772832460667,false,1772832460678
1772832460718,true,1772832460727
1772832460768,true,1772832460776
1772832460817,false,1772832460827
1772832460868,true,1772832460877
1772832460918,false,1772832460927
1772832460968,false,1772832460977
1772832461017,false,1772832461027
1772832461067,true,1772832461078
1772832461117,false,1772832461128
1772832461177,true,1772832461192
1772832461218,false,1772832461228
1772832461267,false,1772832461277
1772832461318,true,1772832461327
1772832461368,false,1772832461377
1772832461418,false,1772832461427
1772832461468,false,1772832461477
1772832461517,false,1772832461528
1772832461568,true,1772832461578
1772832461618,true,1772832461626
1772832461668,true,1772832461677
1772832461718,true,1772832461727
1772832461768,false,1772832461777
1772832461817,false,1772832461827
1772832461868,true,1772832461877
1772832461918,false,1772832461926
1772832461967,true,1772832461978
1772832462018,false,1772832462028
1772832462068,false,1772832462077
1772832462118,false,1772832462127
1772832462168,true,1772832462177
1772832462218,true,1772832462228
1772832462267,false,1772832462278
1772832462318,true,1772832462328
1772832462368,false,1772832462376
1772832462418,true,1772832462426
1772832462468,false,1772832462477
1772832462518,false,1772832462528
1772832462568,false,1772832462577
1772832462618,false,1772832462626
1772832462668,true,1772832462678
1772832462717,true,1772832462727
1772832462768,false,1772832462778
1772832462818,true,1772832462827
1772832462867,true,1772832462878
1772832462918,true,1772832462927
1772832462967,true,1772832462977
1772832463018,true,1772832463027
1772832463068,true,1772832463078
1772832463118,true,1772832463128
1772832463167,true,1772832463177
1772832463218,true,1772832463227
1772832463268,false,1772832463277
1772832463317,false,1772832463327
1772832463367,false,1772832463378
1772832463417,false,1772832463427
1772832463468,false,1772832463478
1772832463517,true,1772832463528
1772832463567,false,1772832463577
1772832463618,false,1772832463628
1772832463668,true,1772832463677
1772832463718,false,1772832463726
1772832463767,false,1772832463778
1772832463818,false,1772832463827
1772832463867,true,1772832463877
1772832463918,false,1772832463927
1772832463968,false,1772832463977
1772832464018,false,1772832464027
1772832464068,true,1772832464077
1772832464118,true,1772832464127
1772832464168,true,1772832464177
1772832464218,true,1772832464228
1772832464268,false,1772832464276
1772832464318,true,1772832464326
1772832464368,true,1772832464378
1772832464418,false,1772832464427
1772832464468,false,1772832464477
1772832464518,false,1772832464528
1772832464568,false,1772832464577
1772832464618,true,1772832464626
1772832464668,false,1772832464677
1772832464718,true,1772832464728
1772832464768,true,1772832464777
1772832464818,true,1772832464827
1772832464868,false,1772832464878
1772832464918,false,1772832464927
1772832464968,false,1772832464977
1772832465017,true,1772832465028
1772832465067,false,1772832465077
1772832465118,true,1772832465127
1772832465167,false,1772832465177
1772832465218,true,1772832465227
1772832465268,false,1772832465277
1772832465318,true,1772832465327
1772832465367,false,1772832465377
1772832465418,false,1772832465427
1772832465467,false,1772832465478
1772832465518,false,1772832465527
1772832465567,true,1772832465578
1772832465618,false,1772832465627
1772832465667,false,1772832465677
1772832465718,true,1772832465726
1772832465768,false,1772832465777
1772832465818,false,1772832465826
1772832465868,true,1772832465877
1772832465918,false,1772832465927
1772832465967,false,1772832465978
1772832466018,false,1772832466028
1772832466068,false,1772832466077
1772832466118,true,1772832466127
1772832466168,false,1772832466177
1772832466218,false,1772832466226
1772832466268,false,1772832466277
1772832466318,true,1772832466334
1772832466368,true,1772832466375
1772832466417,false,1772832466426
1772832466468,false,1772832466475
1772832466517,false,1772832466526
1772832466568,false,1772832466577
1772832466617,false,1772832466627
1772832466667,false,1772832466677
1772832466717,true,1772832466727
1772832466768,true,1772832466777
1772832466818,false,1772832466827
1772832466867,false,1772832466878
1772832466918,true,1772832466928
1772832466967,true,1772832466976
1772832467017,true,1772832467027
1772832467067,false,1772832467077
1772832467118,true,1772832467125
1772832467167,false,1772832467177
1772832467218,false,1772832467228
1772832467267,false,1772832467277
1772832467318,true,1772832467329
1772832467368,false,1772832467377
1772832467418,true,1772832467426
1772832467468,false,1772832467477
1772832467518,false,1772832467527
1772832467567,false,1772832467576
1772832467617,false,1772832467627
1772832467668,true,1772832467677
1772832467718,false,1772832467727
1772832467768,false,1772832467777
1772832467818,false,1772832467826
1772832467868,false,1772832467876
1772832467918,false,1772832467927
1772832467968,false,1772832467976
1772832468018,true,1772832468027
1772832468068,false,1772832468077
1772832468118,false,1772832468127
1772832468168,true,1772832468177
1772832468217,false,1772832468227
1772832468268,true,1772832468277
1772832468318,true,1772832468326
1772832468368,true,1772832468377
1772832468417,false,1772832468426
1772832468468,false,1772832468477
1772832468517,false,1772832468527
1772832468568,true,1772832468577
1772832468617,true,1772832468627
1772832468667,false,1772832468677
1772832468717,false,1772832468728
1772832468768,false,1772832468777
1772832468818,false,1772832468828
1772832468867,false,1772832468877
1772832468918,true,1772832468927
1772832468968,false,1772832468978
1772832469018,true,1772832469027
1772832469067,true,1772832469077
1772832469117,false,1772832469128
1772832469168,false,1772832469177
1772832469217,true,1772832469227
1772832469268,true,1772832469277
1772832469318,false,1772832469328
1772832469367,true,1772832469376
1772832469418,true,1772832469425
1772832469467,true,1772832469477
1772832469518,false,1772832469527
1772832469567,true,1772832469577
1772832469618,true,1772832469626
1772832469667,false,1772832469677
1772832469718,false,1772832469727
1772832469767,true,1772832469777
1772832469817,true,1772832469827
1772832469868,true,1772832469876
1772832469918,false,1772832469927
1772832469968,false,1772832469977
1772832470017,true,1772832470028
1772832470068,true,1772832470077
1772832470117,false,1772832470128
1772832470167,true,1772832470176
1772832470218,false,1772832470227
1772832470267,false,1772832470278
1772832470318,false,1772832470328
1772832470367,false,1772832470378
1772832470417,false,1772832470426
1772832470468,false,1772832470477
1772832470518,true,1772832470528
1772832470568,true,1772832470577
1772832470618,true,1772832470626
1772832470668,false,1772832470676
1772832470717,true,1772832470728
1772832470768,true,1772832470777
1772832470818,false,1772832470827
1772832470868,true,1772832470877
1772832470917,true,1772832470927
1772832470967,false,1772832470976
1772832471018,false,1772832471027
1772832471068,false,1772832471077
1772832471118,true,1772832471127
1772832471168,false,1772832471176
1772832471218,true,1772832471227
1772832471268,false,1772832471277
1772832471316,true,1772832471327
1772832471367,true,1772832471377
1772832471417,false,1772832471427
1772832471468,true,1772832471477
1772832471518,true,1772832471526
1772832471568,false,1772832471576
1772832471618,false,1772832471627
1772832471667,true,1772832471678
1772832471718,false,1772832471727
1772832471784,true,1772832471798
1772832471817,false,1772832471825
1772832471867,true,1772832471876
1772832471917,false,1772832471926
1772832471968,true,1772832471978
1772832472018,false,1772832472026
1772832472067,false,1772832472078
1772832472118,false,1772832472128
1772832472168,true,1772832472177
1772832472218,false,1772832472227
1772832472267,true,1772832472276
1772832472318,false,1772832472327
1772832472368,true,1772832472377
1772832472418,true,1772832472426
1772832472468,true,1772832472476
1772832472516,false,1772832472527
1772832472568,true,1772832472577
1772832472617,true,1772832472626
1772832472668,true,1772832472677
1772832472718,true,1772832472726
1772832472767,true,1772832472776
1772832472817,true,1772832472826
1772832472867,false,1772832472876
1772832472918,false,1772832472927
1772832472968,true,1772832472979
1772832473017,true,1772832473026
1772832473068,false,1772832473076
1772832473118,false,1772832473127
1772832473167,false,1772832473176
1772832473217,false,1772832473227
1772832473268,true,1772832473277
1772832473317,true,1772832473327
1772832473368,true,1772832473377
1772832473418,true,1772832473427
1772832473467,false,1772832473477
1772832473518,true,1772832473526
1772832473568,true,1772832473577
1772832473618,true,1772832473626
1772832473668,true,1772832473676
1772832473802,false,1772832473831
1772832473850,true,1772832473867
1772832473901,true,1772832473910
1772832473951,true,1772832473962
1772832474002,false,1772832474009
1772832474051,true,1772832474059
1772832474101,true,1772832474109
1772832474151,true,1772832474164
1772832474202,true,1772832474210
1772832474251,true,1772832474266
1772832474301,false,
